original_url,redirected_url,is_redirected,page_size
https://ru.wikipedia.org/wiki/%D0%93%D0%B8%D0%BF%D0%BE%D1%82%D0%B5%D0%B7%D0%B0_%D0%BE_%D0%BC%D0%B5%D1%82%D0%B0%D0%BD%D0%B3%D0%B8%D0%B4%D1%80%D0%B0%D1%82%D0%BD%D0%BE%D0%BC_%D1%80%D1%83%D0%B6%D1%8C%D0%B5,https://ru.wikipedia.org/wiki/%D0%93%D0%B8%D0%BF%D0%BE%D1%82%D0%B5%D0%B7%D0%B0_%D0%BE_%D0%BC%D0%B5%D1%82%D0%B0%D0%BD%D0%B3%D0%B8%D0%B4%D1%80%D0%B0%D1%82%D0%BD%D0%BE%D0%BC_%D1%80%D1%83%D0%B6%D1%8C%D0%B5,False,72672
https://ru.wikipedia.org/wiki/%D0%94%D0%B8%D0%BF%D0%BE%D0%BB%D1%8C_%D0%98%D0%BD%D0%B4%D0%B8%D0%B9%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D0%BE%D0%BA%D0%B5%D0%B0%D0%BD%D0%B0,https://ru.wikipedia.org/wiki/%D0%94%D0%B8%D0%BF%D0%BE%D0%BB%D1%8C_%D0%98%D0%BD%D0%B4%D0%B8%D0%B9%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D0%BE%D0%BA%D0%B5%D0%B0%D0%BD%D0%B0,False,6957
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D0%B5%D1%80%D1%81%D1%82%D0%B2%D0%BE_%D0%BE%D0%BA%D1%80%D1%83%D0%B6%D0%B0%D1%8E%D1%89%D0%B5%D0%B9_%D1%81%D1%80%D0%B5%D0%B4%D1%8B,_%D0%B2%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B8_%D0%BB%D0%B5%D1%81%D0%BD%D0%BE%D0%B3%D0%BE_%D1%85%D0%BE%D0%B7%D1%8F%D0%B9%D1%81%D1%82%D0%B2%D0%B0_%D0%A0%D1%83%D0%BC%D1%8B%D0%BD%D0%B8%D0%B8","https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D0%B5%D1%80%D1%81%D1%82%D0%B2%D0%BE_%D0%BE%D0%BA%D1%80%D1%83%D0%B6%D0%B0%D1%8E%D1%89%D0%B5%D0%B9_%D1%81%D1%80%D0%B5%D0%B4%D1%8B,_%D0%B2%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B8_%D0%BB%D0%B5%D1%81%D0%BD%D0%BE%D0%B3%D0%BE_%D1%85%D0%BE%D0%B7%D1%8F%D0%B9%D1%81%D1%82%D0%B2%D0%B0_%D0%A0%D1%83%D0%BC%D1%8B%D0%BD%D0%B8%D0%B8",False,5443
https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D0%BE%D1%82%D0%B5%D1%80%D0%BC%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%86%D0%B8%D1%80%D0%BA%D1%83%D0%BB%D1%8F%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%B0%D1%8F_%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0,https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D0%BE%D1%82%D0%B5%D1%80%D0%BC%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%86%D0%B8%D1%80%D0%BA%D1%83%D0%BB%D1%8F%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%B0%D1%8F_%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0,False,39704
https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%81%D1%82%D0%BE%D1%83%D0%BD_(%D0%BD%D0%B5%D1%84%D1%82%D0%B5%D0%BF%D1%80%D0%BE%D0%B2%D0%BE%D0%B4),https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%81%D1%82%D0%BE%D1%83%D0%BD_(%D0%BD%D0%B5%D1%84%D1%82%D0%B5%D0%BF%D1%80%D0%BE%D0%B2%D0%BE%D0%B4),False,9486
"https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BC%D0%B1,_%D0%A5%D1%8C%D1%8E%D0%B1%D0%B5%D1%80%D1%82","https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BC%D0%B1,_%D0%A5%D1%8C%D1%8E%D0%B1%D0%B5%D1%80%D1%82",False,15550
https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D0%B1%D0%B8%D0%BB%D0%B0%D0%BD%D0%B3,https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D0%B1%D0%B8%D0%BB%D0%B0%D0%BD%D0%B3,False,4370
https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F_%D0%BF%D0%BB%D0%B8%D1%82%D0%B0,https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F_%D0%BF%D0%BB%D0%B8%D1%82%D0%B0,False,30561
https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D0%B5%D0%B9%D0%BF%D0%BD%D0%B8%D1%80_(%D0%B3%D0%B0%D0%B7%D0%BE%D0%B2%D0%BE%D0%B5_%D0%BC%D0%B5%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5),https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D0%B5%D0%B9%D0%BF%D0%BD%D0%B8%D1%80_(%D0%B3%D0%B0%D0%B7%D0%BE%D0%B2%D0%BE%D0%B5_%D0%BC%D0%B5%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5),False,5562
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D0%BD%D0%B0%D1%82%D1%82,_%D0%9C%D0%B0%D1%80%D1%88%D0%B0_%D0%9A%D0%B5%D0%BC%D0%BF%D0%B5%D1%80",https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D0%BD%D0%B0%D1%82%D1%82%2C%20%D0%9C%D0%B0%D1%80%D1%88%D0%B0,True,6361
"https://ru.wikipedia.org/wiki/%D0%AD%D0%BC%D0%B0%D0%BD%D1%83%D0%B5%D0%BB%D1%8C,_%D0%9A%D0%B5%D1%80%D1%80%D0%B8","https://ru.wikipedia.org/wiki/%D0%AD%D0%BC%D0%B0%D0%BD%D1%83%D0%B5%D0%BB%D1%8C,_%D0%9A%D0%B5%D1%80%D1%80%D0%B8",False,15226
https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D1%80%D0%BC%D1%8B_%D0%B2%D1%8B%D0%B1%D1%80%D0%BE%D1%81%D0%BE%D0%B2,https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D1%80%D0%BC%D1%8B_%D0%B2%D1%8B%D0%B1%D1%80%D0%BE%D1%81%D0%BE%D0%B2,False,5746
https://ru.wikipedia.org/wiki/%D0%91%D1%91%D0%BB%D0%BB%D0%B8%D0%BD%D0%B3%D1%81%D0%BA%D0%BE%D0%B5_%D0%BF%D0%BE%D1%82%D0%B5%D0%BF%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5,https://ru.wikipedia.org/wiki/%D0%91%D1%91%D0%BB%D0%BB%D0%B8%D0%BD%D0%B3%D1%81%D0%BA%D0%BE%D0%B5_%D0%BF%D0%BE%D1%82%D0%B5%D0%BF%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5,False,8592
https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%82%D0%B0%D1%80%D0%BA%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D0%B0%D0%BD%D1%82%D0%B8%D1%86%D0%B8%D0%BA%D0%BB%D0%BE%D0%BD,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%82%D0%B0%D1%80%D0%BA%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D0%B0%D0%BD%D1%82%D0%B8%D1%86%D0%B8%D0%BA%D0%BB%D0%BE%D0%BD,False,5731
https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B7%D0%BE%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D0%B7%D0%B0%D1%82%D0%BE%D1%80,https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B7%D0%BE%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D0%B7%D0%B0%D1%82%D0%BE%D1%80,False,19538
https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B5%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9_%D0%BC%D0%B5%D1%82%D0%BE%D0%B4_%D0%BD%D0%B5%D1%84%D1%82%D0%B5%D0%B4%D0%BE%D0%B1%D1%8B%D1%87%D0%B8,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B5%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9_%D0%BC%D0%B5%D1%82%D0%BE%D0%B4_%D0%BD%D0%B5%D1%84%D1%82%D0%B5%D0%B4%D0%BE%D0%B1%D1%8B%D1%87%D0%B8,False,10704
https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B4%D0%BD%D1%8B%D0%B5_%D1%80%D0%B5%D1%81%D1%83%D1%80%D1%81%D1%8B,https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B4%D0%BD%D1%8B%D0%B5_%D1%80%D0%B5%D1%81%D1%83%D1%80%D1%81%D1%8B,False,9748
https://ru.wikipedia.org/wiki/%D0%93%D0%B8%D0%B4%D1%80%D0%BE%D0%BB%D0%B8%D0%B7%D0%BD%D1%8B%D0%B9_%D1%81%D0%BF%D0%B8%D1%80%D1%82,https://ru.wikipedia.org/wiki/%D0%93%D0%B8%D0%B4%D1%80%D0%BE%D0%BB%D0%B8%D0%B7%D0%BD%D1%8B%D0%B9_%D1%81%D0%BF%D0%B8%D1%80%D1%82,False,32252
https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B8%D0%BC%D0%B0%D1%82_%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D0%B8,https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B8%D0%BC%D0%B0%D1%82_%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D0%B8,False,10865
https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%BD%D1%83%D1%81%D0%BD%D1%8B%D0%B5_%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D1%8B_%D0%B0%D0%B2%D0%B8%D0%B0%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9,https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%BD%D1%83%D1%81%D0%BD%D1%8B%D0%B5_%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D1%8B_%D0%B0%D0%B2%D0%B8%D0%B0%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9,False,23483
https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%BE%D0%B9_%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82,https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%BE%D0%B9_%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82,False,4000
https://ru.wikipedia.org/wiki/%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F,https://ru.wikipedia.org/wiki/%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F,False,1876
https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%B1%D1%83%D0%BB%D0%B5%D0%BD%D1%82%D0%BD%D0%BE%D1%81%D1%82%D1%8C_%D1%8F%D1%81%D0%BD%D0%BE%D0%B3%D0%BE_%D0%BD%D0%B5%D0%B1%D0%B0,https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%B1%D1%83%D0%BB%D0%B5%D0%BD%D1%82%D0%BD%D0%BE%D1%81%D1%82%D1%8C_%D1%8F%D1%81%D0%BD%D0%BE%D0%B3%D0%BE_%D0%BD%D0%B5%D0%B1%D0%B0,False,18415
https://ru.wikipedia.org/wiki/Climate_Action_Tracker,https://ru.wikipedia.org/wiki/Climate_Action_Tracker,False,3956
https://ru.wikipedia.org/wiki/ClimatePrediction.net,https://ru.wikipedia.org/wiki/ClimatePrediction.net,False,4588
https://ru.wikipedia.org/wiki/%D0%9E%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D1%8C,https://ru.wikipedia.org/wiki/%D0%9E%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D1%8C,False,23376
https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%80%D0%BE%D0%B2%D0%BE%D0%B9_%D1%8D%D0%BD%D0%B5%D1%80%D0%B3%D0%B5%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D0%BE%D0%B2%D0%B5%D1%82,https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%80%D0%BE%D0%B2%D0%BE%D0%B9_%D1%8D%D0%BD%D0%B5%D1%80%D0%B3%D0%B5%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D0%BE%D0%B2%D0%B5%D1%82,False,11486
https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D1%82%D0%B5%D1%80%D0%BE%D0%B7%D0%BE%D0%B9%D1%81%D0%BA%D0%BE%D0%B5_%D0%BE%D0%BB%D0%B5%D0%B4%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D0%B8%D0%BD%D0%BE%D0%B0%D0%BD%D1%81%D0%BA%D0%BE%D0%B5%20%D0%BE%D0%BB%D0%B5%D0%B4%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5,True,6054
https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%B1%D0%BB%D0%B5%D0%BC%D0%B0_100000_%D0%BB%D0%B5%D1%82,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%B1%D0%BB%D0%B5%D0%BC%D0%B0_100000_%D0%BB%D0%B5%D1%82,False,27770
https://ru.wikipedia.org/wiki/%D0%9E%D1%80%D0%B3%D0%B0%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F_%D1%87%D0%B0%D1%81%D1%82%D1%8C_%D0%BF%D0%BE%D1%87%D0%B2%D1%8B,https://ru.wikipedia.org/wiki/%D0%9E%D1%80%D0%B3%D0%B0%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F_%D1%87%D0%B0%D1%81%D1%82%D1%8C_%D0%BF%D0%BE%D1%87%D0%B2%D1%8B,False,2987
https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D0%B3%D0%B0%D1%80%D0%B8%D1%82%D0%BA%D0%BE%D0%B2%D1%8B%D0%B9_%D0%BC%D0%B8%D1%80,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D0%B3%D0%B0%D1%80%D0%B8%D1%82%D0%BA%D0%BE%D0%B2%D1%8B%D0%B9_%D0%BC%D0%B8%D1%80,False,18536
https://ru.wikipedia.org/wiki/%D0%9E%D1%81%D1%86%D0%B8%D0%BB%D0%BB%D1%8F%D1%86%D0%B8%D0%B8_%D0%94%D0%B0%D0%BD%D1%81%D0%B3%D0%BE%D1%80%D0%B0_%E2%80%94_%D0%AD%D1%88%D0%B3%D0%B5%D1%80%D0%B0,https://ru.wikipedia.org/wiki/%D0%9E%D1%81%D1%86%D0%B8%D0%BB%D0%BB%D1%8F%D1%86%D0%B8%D0%B8_%D0%94%D0%B0%D0%BD%D1%81%D0%B3%D0%BE%D1%80%D0%B0_%E2%80%94_%D0%AD%D1%88%D0%B3%D0%B5%D1%80%D0%B0,False,4905
https://ru.wikipedia.org/wiki/%D0%97%D0%B5%D0%BC%D0%BB%D0%B5%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5,https://ru.wikipedia.org/wiki/%D0%97%D0%B5%D0%BC%D0%BB%D0%B5%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5,False,6160
https://ru.wikipedia.org/wiki/%D0%97%D0%B5%D0%BB%D1%91%D0%BD%D1%8B%D0%B9_%D0%BF%D0%B0%D1%80%D0%B0%D0%B4%D0%BE%D0%BA%D1%81,https://ru.wikipedia.org/wiki/%D0%97%D0%B5%D0%BB%D1%91%D0%BD%D1%8B%D0%B9_%D0%BF%D0%B0%D1%80%D0%B0%D0%B4%D0%BE%D0%BA%D1%81,False,14534
https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B7%D0%BE%D0%B1%D0%BD%D0%BE%D0%B2%D0%BB%D1%8F%D0%B5%D0%BC%D1%8B%D0%B5_%D0%B8%D1%81%D1%82%D0%BE%D1%87%D0%BD%D0%B8%D0%BA%D0%B8_%D1%8D%D0%BD%D0%B5%D1%80%D0%B3%D0%B8%D0%B8_%D0%B2_%D0%9A%D0%B8%D1%82%D0%B0%D0%B5,https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B7%D0%BE%D0%B1%D0%BD%D0%BE%D0%B2%D0%BB%D1%8F%D0%B5%D0%BC%D1%8B%D0%B5_%D0%B8%D1%81%D1%82%D0%BE%D1%87%D0%BD%D0%B8%D0%BA%D0%B8_%D1%8D%D0%BD%D0%B5%D1%80%D0%B3%D0%B8%D0%B8_%D0%B2_%D0%9A%D0%B8%D1%82%D0%B0%D0%B5,False,55159
https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%B7%D0%BA%D0%BE%D1%8D%D0%BD%D0%B5%D1%80%D0%B3%D0%B5%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D0%B4%D0%BE%D0%BC,https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%B7%D0%BA%D0%BE%D1%8D%D0%BD%D0%B5%D1%80%D0%B3%D0%B5%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D0%B4%D0%BE%D0%BC,False,26566
https://ru.wikipedia.org/wiki/%D0%95%D0%B4%D0%B8%D0%BD%D0%BE%D0%B5_%D0%BD%D0%B5%D0%B1%D0%BE_%D0%95%D0%B2%D1%80%D0%BE%D0%BF%D1%8B,https://ru.wikipedia.org/wiki/%D0%95%D0%B4%D0%B8%D0%BD%D0%BE%D0%B5_%D0%BD%D0%B5%D0%B1%D0%BE_%D0%95%D0%B2%D1%80%D0%BE%D0%BF%D1%8B,False,10170
https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D0%B5%D1%80%D1%81%D1%82%D0%B2%D0%BE_%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B9_%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82%D0%B0_%D0%B8_%D1%8D%D0%BD%D0%B5%D1%80%D0%B3%D0%B5%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B9_%D1%8D%D1%84%D1%84%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D0%BD%D0%BE%D1%81%D1%82%D0%B8_%D0%90%D0%B2%D1%81%D1%82%D1%80%D0%B0%D0%BB%D0%B8%D0%B8,https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D0%B5%D1%80%D1%81%D1%82%D0%B2%D0%BE_%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B9_%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82%D0%B0_%D0%B8_%D1%8D%D0%BD%D0%B5%D1%80%D0%B3%D0%B5%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B9_%D1%8D%D1%84%D1%84%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D0%BD%D0%BE%D1%81%D1%82%D0%B8_%D0%90%D0%B2%D1%81%D1%82%D1%80%D0%B0%D0%BB%D0%B8%D0%B8,False,3761
https://ru.wikipedia.org/wiki/%D0%A1%D0%B2%D0%B0%D0%BB%D0%BE%D1%87%D0%BD%D1%8B%D0%B9_%D0%B3%D0%B0%D0%B7,https://ru.wikipedia.org/wiki/%D0%A1%D0%B2%D0%B0%D0%BB%D0%BE%D1%87%D0%BD%D1%8B%D0%B9_%D0%B3%D0%B0%D0%B7,False,19003
"https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D1%84%D1%82%D0%BE%D0%BD,_%D0%94%D0%B6%D0%BE%D0%BD","https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D1%84%D1%82%D0%BE%D0%BD,_%D0%94%D0%B6%D0%BE%D0%BD",False,12975
https://ru.wikipedia.org/wiki/%D0%97%D0%B5%D0%BB%D1%91%D0%BD%D1%8B%D0%B9_%D0%BF%D0%BE%D1%8F%D1%81_(%D1%8D%D0%BA%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B5_%D0%B4%D0%B2%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5),https://ru.wikipedia.org/wiki/%D0%97%D0%B5%D0%BB%D1%91%D0%BD%D1%8B%D0%B9_%D0%BF%D0%BE%D1%8F%D1%81_(%D1%8D%D0%BA%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B5_%D0%B4%D0%B2%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5),False,1779
https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D1%81%D0%BE%D0%BF%D0%B0%D1%80%D0%BA,https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D1%81%D0%BE%D0%BF%D0%B0%D1%80%D0%BA,False,5145
https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%B4%D0%BE%D0%B2%D0%BE%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F_%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D1%8C,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%B4%D0%BE%D0%B2%D0%BE%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F_%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D1%8C,False,118137
https://ru.wikipedia.org/wiki/%D0%AD%D0%BD%D0%B5%D1%80%D0%B3%D0%B8%D1%8F_%D0%B8%D0%B7%D0%BB%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D1%8F_(%D0%BE%D0%BF%D1%82%D0%B8%D0%BA%D0%B0),https://ru.wikipedia.org/wiki/%D0%AD%D0%BD%D0%B5%D1%80%D0%B3%D0%B8%D1%8F_%D0%B8%D0%B7%D0%BB%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D1%8F_(%D0%BE%D0%BF%D1%82%D0%B8%D0%BA%D0%B0),False,12132
"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%BA%D0%BB%D1%82%D0%BE%D0%BD,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%81","https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%BA%D0%BB%D1%82%D0%BE%D0%BD,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%81",False,14359
https://ru.wikipedia.org/wiki/Earth_Simulator,https://ru.wikipedia.org/wiki/Earth_Simulator,False,10428
https://ru.wikipedia.org/wiki/Ecosia,https://ru.wikipedia.org/wiki/Ecosia,False,19243
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D0%BA%D0%B8,_%D0%AD%D0%B4","https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D0%BA%D0%B8,_%D0%AD%D0%B4",False,9320
https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D1%8F%D1%80%D0%BD%D0%B0%D1%8F_%D1%88%D0%B0%D0%BF%D0%BA%D0%B0,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D1%8F%D1%80%D0%BD%D0%B0%D1%8F_%D1%88%D0%B0%D0%BF%D0%BA%D0%B0,False,6808
https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B7%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D0%B5_%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%B0_%D0%BC%D1%8F%D1%81%D0%B0_%D0%BD%D0%B0_%D0%BE%D0%BA%D1%80%D1%83%D0%B6%D0%B0%D1%8E%D1%89%D1%83%D1%8E_%D1%81%D1%80%D0%B5%D0%B4%D1%83,https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B7%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D0%B5_%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%B0_%D0%BC%D1%8F%D1%81%D0%B0_%D0%BD%D0%B0_%D0%BE%D0%BA%D1%80%D1%83%D0%B6%D0%B0%D1%8E%D1%89%D1%83%D1%8E_%D1%81%D1%80%D0%B5%D0%B4%D1%83,False,15007
https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D1%8F%D1%87%D0%B5%D0%B1%D1%80%D0%B8%D0%BA%D0%B5%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D0%BE%D0%B5_%D0%B6%D0%B5%D0%BB%D0%B5%D0%B7%D0%BE,https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D1%8F%D1%87%D0%B5%D0%B1%D1%80%D0%B8%D0%BA%D0%B5%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D0%BE%D0%B5_%D0%B6%D0%B5%D0%BB%D0%B5%D0%B7%D0%BE,False,5559
https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D0%B2%D0%B0%D1%8F_%D0%B7%D0%B0%D1%89%D0%B8%D1%82%D0%B0,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D0%B2%D0%B0%D1%8F_%D0%B7%D0%B0%D1%89%D0%B8%D1%82%D0%B0,False,6202
